"PLANT_CODE","LONGITUDE_DECIMAL","LATITUDE_DECIMAL"
"FRAL4",-71.57598,43.45241
"FRAL4",-71.57595,43.44951
"FRAL4",-71.57595,43.44335
"FRAL4",-71.57594,43.46066
"FRAL4",-71.57591,43.44957
"FRAL4",-71.5759,43.44274
"FRAL4",-71.57587,43.46057
"FRAL4",-71.57586,43.44344
"FRAL4",-71.57586,43.44962
"FRAL4",-71.57586,43.45232
"FRAL4",-71.57584,43.45229
"FRAL4",-71.57582,43.45227
"FRAL4",-71.5758,43.45226
"FRAL4",-71.57579,43.44286
"FRAL4",-71.57578,43.45223
"FRAL4",-71.57577,43.46043
"FRAL4",-71.57576,43.4522
"FRAL4",-71.57574,43.45218
"FRAL4",-71.57573,43.45143
"FRAL4",-71.57572,43.45147
"FRAL4",-71.57572,43.45216
"FRAL4",-71.57572,43.4515
"FRAL4",-71.57572,43.45145
"FRAL4",-71.57571,43.45141
"FRAL4",-71.5757,43.45214
"FRAL4",-71.5757,43.45151
"FRAL4",-71.57569,43.46033
"FRAL4",-71.57567,43.45212
"FRAL4",-71.57567,43.45153
"FRAL4",-71.57565,43.45141
"FRAL4",-71.57564,43.4521
"FRAL4",-71.57563,43.45155
"FRAL4",-71.57561,43.46023
"FRAL4",-71.57561,43.45208
"FRAL4",-71.5756,43.45157
"FRAL4",-71.5756,43.45142
"FRAL4",-71.57558,43.45205
"FRAL4",-71.57557,43.4516
"FRAL4",-71.57557,43.45143
"FRAL4",-71.57556,43.45204
"FRAL4",-71.57554,43.45162
"FRAL4",-71.57554,43.45144
"FRAL4",-71.57552,43.45201
"FRAL4",-71.57552,43.45146
"FRAL4",-71.57551,43.46011
"FRAL4",-71.57551,43.45164
"FRAL4",-71.5755,43.45149
"FRAL4",-71.5755,43.45199
"FRAL4",-71.57549,43.45152
"FRAL4",-71.57548,43.45167
"FRAL4",-71.57548,43.45197
"FRAL4",-71.57546,43.45159
"FRAL4",-71.57546,43.4517
"FRAL4",-71.57545,43.45195
"FRAL4",-71.57545,43.45173
"FRAL4",-71.57545,43.45164
"FRAL4",-71.57543,43.46
"FRAL4",-71.57543,43.45191
"FRAL4",-71.57543,43.45177
"FRAL4",-71.57543,43.45166
"FRAL4",-71.57543,43.45186
"FRAL4",-71.57543,43.4518
"FRAL4",-71.57542,43.45189
"FRAL4",-71.57542,43.45182
"FRAL4",-71.57542,43.44328
"FRAL4",-71.57535,43.45989
"FRAL4",-71.57535,43.44402
"FRAL4",-71.57533,43.44339
"FRAL4",-71.57526,43.45977
"FRAL4",-71.57522,43.44417
"FRAL4",-71.57521,43.44352
"FRAL4",-71.57516,43.45965
"FRAL4",-71.57511,43.44429
"FRAL4",-71.57504,43.44371
"FRAL4",-71.575,43.44442
"FRAL4",-71.57494,43.45937
"FRAL4",-71.57493,43.44383
"FRAL4",-71.57489,43.44454
"FRAL4",-71.57485,43.45924
"FRAL4",-71.57482,43.4507
"FRAL4",-71.57482,43.44396
"FRAL4",-71.57479,43.45217
"FRAL4",-71.57479,43.44467
"FRAL4",-71.57475,43.45913
"FRAL4",-71.57475,43.45077
"FRAL4",-71.57474,43.45215
"FRAL4",-71.57466,43.45212
"FRAL4",-71.57466,43.459
"FRAL4",-71.57466,43.4448
"FRAL4",-71.57459,43.45209
"FRAL4",-71.57457,43.45888
"FRAL4",-71.57454,43.44494
"FRAL4",-71.57444,43.45871
"FRAL4",-71.57444,43.44506
"FRAL4",-71.57438,43.44445
"FRAL4",-71.57435,43.4586
"FRAL4",-71.57431,43.4452
"FRAL4",-71.57426,43.44458
"FRAL4",-71.57425,43.45847
"FRAL4",-71.57419,43.44532
"FRAL4",-71.57416,43.45836
"FRAL4",-71.57415,43.4447
"FRAL4",-71.57409,43.45826
"FRAL4",-71.57408,43.44544
"FRAL4",-71.57404,43.44483
"FRAL4",-71.57401,43.45816
"FRAL4",-71.57396,43.44557
"FRAL4",-71.57392,43.45803
"FRAL4",-71.57385,43.4457
"FRAL4",-71.57383,43.45792
"FRAL4",-71.57381,43.44509
"FRAL4",-71.57375,43.45781
"FRAL4",-71.57375,43.44582
"FRAL4",-71.5737,43.44521
"FRAL4",-71.57366,43.45769
"FRAL4",-71.57361,43.44597
"FRAL4",-71.57359,43.4576
"FRAL4",-71.57358,43.44534
"FRAL4",-71.57352,43.4575
"FRAL4",-71.5735,43.45397
"FRAL4",-71.5735,43.45407
"FRAL4",-71.5735,43.44609
"FRAL4",-71.57349,43.45422
"FRAL4",-71.57348,43.45414
"FRAL4",-71.57347,43.44547
"FRAL4",-71.57343,43.45429
"FRAL4",-71.57343,43.45738
"FRAL4",-71.57342,43.45438
"FRAL4",-71.57337,43.45378
"FRAL4",-71.57337,43.44624
"FRAL4",-71.57336,43.44559
"FRAL4",-71.57333,43.45444
"FRAL4",-71.57333,43.45719
"FRAL4",-71.57331,43.45371
"FRAL4",-71.57327,43.44635
"FRAL4",-71.57325,43.45364
"FRAL4",-71.57325,43.45448
"FRAL4",-71.57321,43.45711
"FRAL4",-71.57319,43.45359
"FRAL4",-71.57319,43.45454
"FRAL4",-71.57314,43.44651
"FRAL4",-71.57312,43.45701
"FRAL4",-71.57312,43.45353
"FRAL4",-71.57308,43.45457
"FRAL4",-71.57303,43.45695
"FRAL4",-71.57302,43.44664
"FRAL4",-71.57299,43.45462
"FRAL4",-71.57295,43.45337
"FRAL4",-71.57291,43.44676
"FRAL4",-71.57289,43.45332
"FRAL4",-71.57283,43.45464
"FRAL4",-71.57283,43.45327
"FRAL4",-71.57277,43.44691
"FRAL4",-71.57276,43.4532
"FRAL4",-71.57272,43.45464
"FRAL4",-71.57271,43.45315
"FRAL4",-71.57266,43.4531
"FRAL4",-71.57265,43.44704
"FRAL4",-71.57261,43.45306
"FRAL4",-71.57261,43.45465
"FRAL4",-71.57256,43.453
"FRAL4",-71.57254,43.44717
"FRAL4",-71.57251,43.45297
"FRAL4",-71.5725,43.45661
"FRAL4",-71.57249,43.45461
"FRAL4",-71.57247,43.45292
"FRAL4",-71.57242,43.4473
"FRAL4",-71.57242,43.45286
"FRAL4",-71.57239,43.45653
"FRAL4",-71.57238,43.45461
"FRAL4",-71.57231,43.44742
"FRAL4",-71.57228,43.45455
"FRAL4",-71.57228,43.45651
"FRAL4",-71.57225,43.44684
"FRAL4",-71.57221,43.44753
"FRAL4",-71.57219,43.45448
"FRAL4",-71.57214,43.45645
"FRAL4",-71.5721,43.4544
"FRAL4",-71.57208,43.44767
"FRAL4",-71.57205,43.44706
"FRAL4",-71.57201,43.45645
"FRAL4",-71.57199,43.45433
"FRAL4",-71.57196,43.4478
"FRAL4",-71.57194,43.44718
"FRAL4",-71.57193,43.45424
"FRAL4",-71.57188,43.45643
"FRAL4",-71.57187,43.45269
"FRAL4",-71.57184,43.44729
"FRAL4",-71.57184,43.44792
"FRAL4",-71.57182,43.45411
"FRAL4",-71.57179,43.45274
"FRAL4",-71.57175,43.44803
"FRAL4",-71.57175,43.45643
"FRAL4",-71.57173,43.44741
"FRAL4",-71.57171,43.45278
"FRAL4",-71.5717,43.45395
"FRAL4",-71.57165,43.44816
"FRAL4",-71.57163,43.45283
"FRAL4",-71.57163,43.45642
"FRAL4",-71.57163,43.45387
"FRAL4",-71.57162,43.44754
"FRAL4",-71.57155,43.44829
"FRAL4",-71.57151,43.45499
"FRAL4",-71.57151,43.44767
"FRAL4",-71.5715,43.45641
"FRAL4",-71.57149,43.45367
"FRAL4",-71.57147,43.45488
"FRAL4",-71.57144,43.44842
"FRAL4",-71.5714,43.45355
"FRAL4",-71.57139,43.4564
"FRAL4",-71.57134,43.44855
"FRAL4",-71.57124,43.44868
"FRAL4",-71.5712,43.45441
"FRAL4",-71.57114,43.44881
"FRAL4",-71.57113,43.45431
"FRAL4",-71.57106,43.45421
"FRAL4",-71.57106,43.44894
"FRAL4",-71.57105,43.4564
"FRAL4",-71.57101,43.44824
"FRAL4",-71.57099,43.45409
"FRAL4",-71.57096,43.44909
"FRAL4",-71.57093,43.454
"FRAL4",-71.57093,43.4564
"FRAL4",-71.57093,43.44835
"FRAL4",-71.57087,43.44925
"FRAL4",-71.57086,43.45388
"FRAL4",-71.57086,43.45281
"FRAL4",-71.57082,43.44848
"FRAL4",-71.57082,43.44937
"FRAL4",-71.57078,43.4564
"FRAL4",-71.57077,43.45371
"FRAL4",-71.57076,43.45261
"FRAL4",-71.57076,43.44949
"FRAL4",-71.57075,43.44858
"FRAL4",-71.57071,43.44963
"FRAL4",-71.57069,43.45246
"FRAL4",-71.57067,43.4564
"FRAL4",-71.57066,43.45234
"FRAL4",-71.57065,43.44976
"FRAL4",-71.57064,43.44871
"FRAL4",-71.57059,43.44992
"FRAL4",-71.57058,43.4564
"FRAL4",-71.57057,43.45003
"FRAL4",-71.57044,43.45306
"FRAL4",-71.57044,43.45119
"FRAL4",-71.57043,43.4513
"FRAL4",-71.57042,43.45641
"FRAL4",-71.5704,43.45629
"FRAL4",-71.57032,43.45641
"FRAL4",-71.57032,43.4493
"FRAL4",-71.57026,43.44944
"FRAL4",-71.57026,43.45633
"FRAL4",-71.57024,43.45263
"FRAL4",-71.57022,43.45642
"FRAL4",-71.57021,43.44955
"FRAL4",-71.57019,43.45249
"FRAL4",-71.57012,43.45641
"FRAL4",-71.57007,43.45
"FRAL4",-71.57003,43.45011
"FRAL4",-71.57001,43.45025
"FRAL4",-71.57,43.45177
"FRAL4",-71.56997,43.45037
"FRAL4",-71.56996,43.45164
"FRAL4",-71.56996,43.45052
"FRAL4",-71.56995,43.45152
"FRAL4",-71.56995,43.28888
"FRAL4",-71.56992,43.45111
"FRAL4",-71.56992,43.45098
"FRAL4",-71.56992,43.45124
"FRAL4",-71.56979,43.4564
"FRAL4",-71.56967,43.45639
"FRAL4",-71.56958,43.45637
"FRAL4",-71.56952,43.45407
"FRAL4",-71.5695,43.4659
"FRAL4",-71.56946,43.45636
"FRAL4",-71.56944,43.45412
"FRAL4",-71.56938,43.45632
"FRAL4",-71.56933,43.45418
"FRAL4",-71.56925,43.45423
"FRAL4",-71.56913,43.45624
"FRAL4",-71.56902,43.45618
"FRAL4",-71.56893,43.45611
"FRAL4",-71.56884,43.45606
"FRAL4",-71.56876,43.456
"FRAL4",-71.56873,43.4546
"FRAL4",-71.56867,43.45595
"FRAL4",-71.56863,43.45459
"FRAL4",-71.56861,43.45589
"FRAL4",-71.5686,43.45468
"FRAL4",-71.56855,43.45464
"FRAL4",-71.56851,43.45473
"FRAL4",-71.56851,43.45584
"FRAL4",-71.56844,43.45469
"FRAL4",-71.56843,43.45578
"FRAL4",-71.56838,43.45473
"FRAL4",-71.56834,43.45571
"FRAL4",-71.56829,43.45551
"FRAL4",-71.56824,43.45547
"FRAL4",-71.5682,43.45492
"FRAL4",-71.56815,43.45557
"FRAL4",-71.56808,43.45551
"FRAL4",-71.568,43.45546
"FRAL4",-71.56793,43.45541
"FRAL4",-71.56789,43.45537
"FRAL4",-71.56783,43.45533
"FRAL4",-71.56776,43.45526
"FRAL4",-71.56712,43.45475
"FRAL4",-71.56711,43.45474
"FRAL4",-71.56651,43.45428
"FRAL4",-71.56645,43.45423
"FRAL4",-71.56636,43.45417
"FRAL4",-71.5663,43.45411
"FRAL4",-71.56622,43.45599
"FRAL4",-71.56615,43.45603
"FRAL4",-71.56609,43.45606
"FRAL4",-71.56603,43.45609
"FRAL4",-71.56597,43.45613
"FRAL4",-71.5659,43.45616
"FRAL4",-71.56582,43.4562
"FRAL4",-71.56576,43.45623
"FRAL4",-71.56571,43.4561
"FRAL4",-71.56562,43.45616
"FRAL4",-71.56554,43.4562
"FRAL4",-71.56547,43.45624
"FRAL4",-71.56538,43.28137
"FRAL4",-71.5637,43.45265
"FRAL4",-71.5636,43.4526
"FRAL4",-71.56347,43.45253
"FRAL4",-71.56274,43.45213
"FRAL4",-71.56262,43.45207
"FRAL4",-71.56239,43.45195
"FRAL4",-71.56226,43.45188
"FRAL4",-71.56212,43.4518
"FRAL4",-71.56155,43.4515
"FRAL4",-71.56143,43.45143
"FRAL4",-71.56131,43.45137
"FRAL4",-71.5606,43.45099
"FRAL4",-71.5598,43.45056
"FRAL4",-71.55967,43.45049
"FRAL4",-71.55955,43.45043
"FRAL4",-71.55908,43.45023
"FRAL4",-71.55894,43.45891
"FRAL4",-71.55893,43.45016
"FRAL4",-71.55886,43.45895
"FRAL4",-71.55881,43.45887
"FRAL4",-71.55878,43.45898
"FRAL4",-71.55876,43.4501
"FRAL4",-71.5587,43.45901
"FRAL4",-71.55868,43.45893
"FRAL4",-71.55862,43.45004
"FRAL4",-71.55858,43.45896
"FRAL4",-71.55848,43.459
"FRAL4",-71.55808,43.45926
"FRAL4",-71.55808,43.45926
"FRAL4",-71.55783,43.46028
"FRAL4",-71.55775,43.4603
"FRAL4",-71.55768,43.46032
"FRAL4",-71.55761,43.46033
"FRAL4",-71.55755,43.46035
"FRAL4",-71.55748,43.46037
"FRAL4",-71.55716,43.45952
"FRAL4",-71.55708,43.45945
"FRAL4",-71.55708,43.45954
"FRAL4",-71.55699,43.45947
"FRAL4",-71.55698,43.45956
"FRAL4",-71.55692,43.45958
"FRAL4",-71.55688,43.4595
"FRAL4",-71.55684,43.4596
"FRAL4",-71.55681,43.45952
"FRAL4",-71.55674,43.45962
"FRAL4",-71.55671,43.45955
"FRAL4",-71.55665,43.45964
"FRAL4",-71.55662,43.45958
"FRAL4",-71.55654,43.45967
"FRAL4",-71.55451,43.4493
"FRAL4",-71.55429,43.44928
"FRAL4",-71.55413,43.44925
"FRAL4",-71.55393,43.44923
"FRAL4",-71.5539,43.46026
"FRAL4",-71.55378,43.44921
"FRAL4",-71.55376,43.46028
"FRAL4",-71.55365,43.4603
"FRAL4",-71.5536,43.44918
"FRAL4",-71.55354,43.46033
"FRAL4",-71.55344,43.44915
"FRAL4",-71.55327,43.44913
"FRAL4",-71.55311,43.44911
"FRAL4",-71.55297,43.44909
"FRAL4",-71.55277,43.44906
"FRAL4",-71.55258,43.44903
"FRAL4",-71.55241,43.44901
"FRAL4",-71.55224,43.44899
"FRAL4",-71.55213,43.26276
"FRAL4",-71.55207,43.44896
"FRAL4",-71.55188,43.44894
"FRAL4",-71.55167,43.44891
"FRAL4",-71.55158,43.46068
"FRAL4",-71.5515,43.4607
"FRAL4",-71.5515,43.44888
"FRAL4",-71.5512,43.46078
"FRAL4",-71.55109,43.4608
"FRAL4",-71.55097,43.46086
"FRAL4",-71.5509,43.44881
"FRAL4",-71.55088,43.46091
"FRAL4",-71.55075,43.46095
"FRAL4",-71.55073,43.44879
"FRAL4",-71.55052,43.46101
"FRAL4",-71.55047,43.44875
"FRAL4",-71.55021,43.44872
"FRAL4",-71.55005,43.44869
"FRAL4",-71.54988,43.44867
"FRAL4",-71.54929,43.46225
"FRAL4",-71.54927,43.46231
"FRAL4",-71.54908,43.463
"FRAL4",-71.54906,43.46307
"FRAL4",-71.54905,43.4626
"FRAL4",-71.54898,43.46341
"FRAL4",-71.54896,43.46296
"FRAL4",-71.54896,43.46349
"FRAL4",-71.54893,43.46359
"FRAL4",-71.54892,43.46367
"FRAL4",-71.5489,43.46374
"FRAL4",-71.54888,43.46381
"FRAL4",-71.54886,43.46338
"FRAL4",-71.54886,43.46392
"FRAL4",-71.54885,43.46348
"FRAL4",-71.54885,43.46399
"FRAL4",-71.54883,43.46357
"FRAL4",-71.54881,43.46366
"FRAL4",-71.54879,43.46373
"FRAL4",-71.54877,43.46433
"FRAL4",-71.54874,43.46401
"FRAL4",-71.54874,43.46442
"FRAL4",-71.54869,43.46425
"FRAL4",-71.54867,43.46435
"FRAL4",-71.54846,43.465
"FRAL4",-71.54802,43.44842
"FRAL4",-71.54789,43.46598
"FRAL4",-71.54787,43.4661
"FRAL4",-71.54784,43.46605
"FRAL4",-71.54783,43.46617
"FRAL4",-71.54779,43.46614
"FRAL4",-71.54776,43.46626
"FRAL4",-71.54773,43.46622
"FRAL4",-71.54772,43.46634
"FRAL4",-71.54766,43.46642
"FRAL4",-71.54761,43.4665
"FRAL4",-71.54756,43.46658
"FRAL4",-71.54754,43.44835
"FRAL4",-71.54735,43.44832
"FRAL4",-71.54662,43.44822
"FRAL4",-71.54623,43.44817
"FRAL4",-71.54613,43.46874
"FRAL4",-71.54608,43.46883
"FRAL4",-71.546,43.46894
"FRAL4",-71.54597,43.46905
"FRAL4",-71.5459,43.46901
"FRAL4",-71.5459,43.46913
"FRAL4",-71.54583,43.46923
"FRAL4",-71.54577,43.4692
"FRAL4",-71.54576,43.4693
"FRAL4",-71.54571,43.46928
"FRAL4",-71.5457,43.46938
"FRAL4",-71.54564,43.46937
"FRAL4",-71.54563,43.46947
"FRAL4",-71.54558,43.46954
"FRAL4",-71.54547,43.46968
"FRAL4",-71.54543,43.46974
"FRAL4",-71.54534,43.46984
"FRAL4",-71.54528,43.46992
"FRAL4",-71.54522,43.46999
"FRAL4",-71.54516,43.47007
"FRAL4",-71.545,43.47027
"FRAL4",-71.54493,43.47034
"FRAL4",-71.54488,43.4704
"FRAL4",-71.54483,43.47046
"FRAL4",-71.54478,43.47053
"FRAL4",-71.54473,43.47059
"FRAL4",-71.54449,43.47086
"FRAL4",-71.54443,43.47093
"FRAL4",-71.54438,43.471
"FRAL4",-71.54431,43.47108
"FRAL4",-71.54429,43.47103
"FRAL4",-71.54427,43.47115
"FRAL4",-71.54424,43.4711
"FRAL4",-71.54421,43.47121
"FRAL4",-71.54417,43.47129
"FRAL4",-71.54413,43.47134
"FRAL4",-71.54407,43.47143
"FRAL4",-71.54403,43.47151
"FRAL4",-71.54398,43.47148
"FRAL4",-71.54391,43.47159
"FRAL4",-71.54361,43.4727
"FRAL4",-71.5436,43.47279
"FRAL4",-71.54359,43.47286
"FRAL4",-71.54359,43.47247
"FRAL4",-71.54358,43.47293
"FRAL4",-71.54356,43.47256
"FRAL4",-71.54354,43.47266
"FRAL4",-71.54352,43.47274
"FRAL4",-71.5435,43.47284
"FRAL4",-71.54348,43.47293
"FRAL4",-71.54348,43.47303
"FRAL4",-71.54347,43.47311
"FRAL4",-71.54346,43.47322
"FRAL4",-71.54344,43.47332
"FRAL4",-71.54344,43.474
"FRAL4",-71.54342,43.47407
"FRAL4",-71.54341,43.47416
"FRAL4",-71.54339,43.47429
"FRAL4",-71.54337,43.47439
"FRAL4",-71.54336,43.47446
"FRAL4",-71.54334,43.47453
"FRAL4",-71.54334,43.47461
"FRAL4",-71.54332,43.4747
"FRAL4",-71.54331,43.47478
"FRAL4",-71.5433,43.47429
"FRAL4",-71.5433,43.47486
"FRAL4",-71.54328,43.47446
"FRAL4",-71.54328,43.47493
"FRAL4",-71.54327,43.47456
"FRAL4",-71.54326,43.4747
"FRAL4",-71.54326,43.47502
"FRAL4",-71.54324,43.4751
"FRAL4",-71.54273,43.4755
"FRAL4",-71.5419,43.47834
"FRAL4",-71.54177,43.47852
"FRAL4",-71.54173,43.47858
"FRAL4",-71.54166,43.47868
"FRAL4",-71.54163,43.47873
"FRAL4",-71.53999,43.47328
"FRAL4",-71.53989,43.47324
"FRAL4",-71.53978,43.44617
"FRAL4",-71.53964,43.44611
"FRAL4",-71.53954,43.47309
"FRAL4",-71.53942,43.44602
"FRAL4",-71.53918,43.48223
"FRAL4",-71.53907,43.4729
"FRAL4",-71.53907,43.48237
"FRAL4",-71.53898,43.47286
"FRAL4",-71.53862,43.48303
"FRAL4",-71.53855,43.48313
"FRAL4",-71.53848,43.48321
"FRAL4",-71.53848,43.44583
"FRAL4",-71.53843,43.48329
"FRAL4",-71.53833,43.44581
"FRAL4",-71.53828,43.47265
"FRAL4",-71.53821,43.47265
"FRAL4",-71.53816,43.4458
"FRAL4",-71.53805,43.47262
"FRAL4",-71.53798,43.44578
"FRAL4",-71.53781,43.44578
"FRAL4",-71.53752,43.44578
"FRAL4",-71.53735,43.44578
"FRAL4",-71.53505,43.47226
"FRAL4",-71.53489,43.47222
"FRAL4",-71.53433,43.21759
"FRAL4",-71.53426,43.21752
"FRAL4",-71.53419,43.21748
"FRAL4",-71.53383,43.44588
"FRAL4",-71.5337,43.44589
"FRAL4",-71.5333,43.48575
"FRAL4",-71.53312,43.4459
"FRAL4",-71.5329,43.44591
"FRAL4",-71.53286,43.48587
"FRAL4",-71.53284,43.17725
"FRAL4",-71.53284,43.17711
"FRAL4",-71.53281,43.17736
"FRAL4",-71.53281,43.17748
"FRAL4",-71.53278,43.44591
"FRAL4",-71.53277,43.1776
"FRAL4",-71.53273,43.4859
"FRAL4",-71.53252,43.44591
"FRAL4",-71.53234,43.44592
"FRAL4",-71.53228,43.47163
"FRAL4",-71.5322,43.47161
"FRAL4",-71.53217,43.44592
"FRAL4",-71.5318,43.47133
"FRAL4",-71.5315,43.48622
"FRAL4",-71.53139,43.44595
"FRAL4",-71.53137,43.48625
"FRAL4",-71.53125,43.44595
"FRAL4",-71.53124,43.48628
"FRAL4",-71.5311,43.48632
"FRAL4",-71.53106,43.44596
"FRAL4",-71.53099,43.48634
"FRAL4",-71.5309,43.44597
"FRAL4",-71.53087,43.46547
"FRAL4",-71.53086,43.48638
"FRAL4",-71.53084,43.46535
"FRAL4",-71.5308,43.46518
"FRAL4",-71.53074,43.4864
"FRAL4",-71.53072,43.4648
"FRAL4",-71.53069,43.46471
"FRAL4",-71.53068,43.44598
"FRAL4",-71.53067,43.46461
"FRAL4",-71.53065,43.46452
"FRAL4",-71.53061,43.48644
"FRAL4",-71.53049,43.48646
"FRAL4",-71.53049,43.44599
"FRAL4",-71.53034,43.48649
"FRAL4",-71.53029,43.44599
"FRAL4",-71.53021,43.48655
"FRAL4",-71.53015,43.446
"FRAL4",-71.52994,43.44601
"FRAL4",-71.52985,43.46272
"FRAL4",-71.52976,43.44601
"FRAL4",-71.52966,43.46264
"FRAL4",-71.52965,43.44602
"FRAL4",-71.5294,43.44602
"FRAL4",-71.52924,43.44603
"FRAL4",-71.52907,43.46235
"FRAL4",-71.5287,43.46216
"FRAL4",-71.52849,43.46204
"FRAL4",-71.52836,43.46197
"FRAL4",-71.52758,43.46142
"FRAL4",-71.5275,43.46137
"FRAL4",-71.52742,43.46132
"FRAL4",-71.52732,43.46128
"FRAL4",-71.52537,43.46029
"FRAL4",-71.52499,43.46012
"FRAL4",-71.5242,43.45974
"FRAL4",-71.52402,43.45965
"FRAL4",-71.52393,43.4596
"FRAL4",-71.52384,43.45956
"FRAL4",-71.52376,43.45953
"FRAL4",-71.52354,43.45942
"FRAL4",-71.52347,43.45938
"FRAL4",-71.52339,43.45934
"FRAL4",-71.52323,43.45926
"FRAL4",-71.52304,43.45917
"FRAL4",-71.52299,43.49359
"FRAL4",-71.52295,43.45911
"FRAL4",-71.52283,43.49363
"FRAL4",-71.5227,44.5657
"FRAL4",-71.52237,43.45876
"FRAL4",-71.5222,43.45866
"FRAL4",-71.52214,43.45862
"FRAL4",-71.52207,43.45857
"FRAL4",-71.5215,43.45829
"FRAL4",-71.51989,43.4557
"FRAL4",-71.51985,43.45562
"FRAL4",-71.51983,43.45555
"FRAL4",-71.51847,43.45315
"FRAL4",-71.51841,43.45307
"FRAL4",-71.51835,43.453
"FRAL4",-71.51827,43.45292
"FRAL4",-71.51825,43.49944
"FRAL4",-71.51816,43.49952
"FRAL4",-71.51803,43.45263
"FRAL4",-71.51781,43.45238
"FRAL4",-71.51764,43.45217
"FRAL4",-71.5171,43.45153
"FRAL4",-71.51703,43.45144
"FRAL4",-71.51651,43.45087
"FRAL4",-71.51644,43.4508
"FRAL4",-71.51637,43.45074
"FRAL4",-71.51584,43.45016
"FRAL4",-71.51578,43.4501
"FRAL4",-71.51564,43.44996
"FRAL4",-71.51557,43.44988
"FRAL4",-71.51472,43.44527
"FRAL4",-71.51466,43.44534
"FRAL4",-71.51461,43.44502
"FRAL4",-71.51426,43.44498
"FRAL4",-71.51405,43.44497
"FRAL4",-71.51388,43.44495
"FRAL4",-71.51376,43.4479
"FRAL4",-71.51373,43.44783
"FRAL4",-71.51367,43.4477
"FRAL4",-71.51364,43.44759
"FRAL4",-71.51259,43.50231
"FRAL4",-71.51253,43.50231
"FRAL4",-71.51249,43.5023
"FRAL4",-71.50954,43.50174
"FRAL4",-71.50943,43.50174
"FRAL4",-71.50625,43.44424
"FRAL4",-71.50581,43.2233
"FRAL4",-71.50571,43.22331
"FRAL4",-71.50562,43.22332
"FRAL4",-71.50549,43.22334
"FRAL4",-71.50526,43.22342
"FRAL4",-71.50191,43.44475
"FRAL4",-71.50174,43.4448
"FRAL4",-71.50142,43.44492
"FRAL4",-71.49996,43.44553
"FRAL4",-71.49823,43.51002
"FRAL4",-71.49819,43.44625
"FRAL4",-71.49816,43.51009
"FRAL4",-71.49783,43.4463
"FRAL4",-71.49713,43.44623
"FRAL4",-71.497,43.4462
"FRAL4",-71.49689,43.44623
"FRAL4",-71.49676,43.44617
"FRAL4",-71.49664,43.44622
"FRAL4",-71.49652,43.44622
"FRAL4",-71.49516,43.44613
"FRAL4",-71.49507,43.44624
"FRAL4",-71.49495,43.44624
"FRAL4",-71.49482,43.44625
"FRAL4",-71.49469,43.44626
"FRAL4",-71.49457,43.44626
"FRAL4",-71.49456,43.44616
"FRAL4",-71.49285,43.44627
"FRAL4",-71.4919,42.7486
"FRAL4",-71.49012,43.44657
"FRAL4",-71.48977,43.44649
"FRAL4",-71.48928,43.51511
"FRAL4",-71.48591,43.43671
"FRAL4",-71.4859,43.43679
"FRAL4",-71.48581,43.43895
"FRAL4",-71.48578,43.43902
"FRAL4",-71.48406,43.44434
"FRAL4",-71.48377,43.44433
"FRAL4",-71.48365,43.44433
"FRAL4",-71.47879,43.52223
"FRAL4",-71.47867,43.52215
"FRAL4",-71.47861,43.52214
"FRAL4",-71.47857,43.52213
"FRAL4",-71.47853,43.52213
"FRAL4",-71.4785,43.52213
"FRAL4",-71.47847,43.52211
"FRAL4",-71.47847,43.52211
"FRAL4",-71.47846,43.52212
"FRAL4",-71.47834,43.52208
"FRAL4",-71.47832,43.52207
"FRAL4",-71.47831,43.52206
"FRAL4",-71.47828,43.52204
"FRAL4",-71.47827,43.52202
"FRAL4",-71.47825,43.52201
"FRAL4",-71.47823,43.52199
"FRAL4",-71.47822,43.52197
"FRAL4",-71.4782,43.52195
"FRAL4",-71.47819,43.52194
"FRAL4",-71.47818,43.52193
"FRAL4",-71.47817,43.52191
"FRAL4",-71.47816,43.5219
"FRAL4",-71.47814,43.52189
"FRAL4",-71.47814,43.52188
"FRAL4",-71.47813,43.52188
"FRAL4",-71.47812,43.52186
"FRAL4",-71.47805,43.52186
"FRAL4",-71.47714,43.435
"FRAL4",-71.47707,43.43496
"FRAL4",-71.477,43.43493
"FRAL4",-71.47694,43.43489
"FRAL4",-71.47688,43.43486
"FRAL4",-71.47682,43.43482
"FRAL4",-71.47676,43.43479
"FRAL4",-71.4767,43.43475
"FRAL4",-71.47665,43.43472
"FRAL4",-71.4766,43.43468
"FRAL4",-71.47654,43.43465
"FRAL4",-71.47648,43.43462
"FRAL4",-71.47643,43.43459
"FRAL4",-71.47638,43.43456
"FRAL4",-71.47633,43.43454
"FRAL4",-71.47628,43.43452
"FRAL4",-71.47622,43.43448
"FRAL4",-71.47304,43.44719
"FRAL4",-71.47297,43.44726
"FRAL4",-71.47289,43.44734
"FRAL4",-71.47284,43.44741
"FRAL4",-71.47221,43.44808
"FRAL4",-71.47214,43.44816
"FRAL4",-71.47207,43.07208
"FRAL4",-71.47207,43.07194
"FRAL4",-71.47206,43.44824
"FRAL4",-71.47205,43.07178
"FRAL4",-71.47204,43.07163
"FRAL4",-71.47203,43.07149
"FRAL4",-71.47202,43.07135
"FRAL4",-71.47201,43.07119
"FRAL4",-71.47145,43.4333
"FRAL4",-71.47126,43.43326
"FRAL4",-71.46222,43.04158
